node_1,node_2,node_3
1846,6441,94418
1846,62851,94418
1846,36629,94418
1846,20012,51429
1846,23130,51429
1846,51429,95714
1846,23130,95714
23130,51429,95714
1846,51429,93646
1846,51429,95183
1846,23130,93646
1846,23130,95183
1846,93646,95183
23130,51429,93646
23130,51429,95183
51429,93646,95183
23130,93646,95183
1846,51429,95775
1846,20328,94454
1846,23130,94454
1846,20328,23130
20328,23130,94454
1846,20698,94454
1846,4389,20257
1846,4389,20328
1846,4389,5274
1846,5274,20328
4389,20257,20328
4389,5274,20257
4389,5274,20328
5274,20257,20328
1846,4389,62745
1846,20257,62745
4389,20257,62745
1846,4389,11810
1846,4389,20424
1846,11810,20424
4389,11810,20424
1846,4389,21214
1846,11810,20328
1846,11810,21214
1846,20328,21214
4389,11810,20328
4389,11810,21214
4389,20328,21214
11810,20328,21214
1846,4389,20812
1846,11810,20812
4389,11810,20812
1846,4389,62930
1846,11810,62930
4389,11810,62930
1846,11810,62745
4389,11810,62745
1846,5274,20424
4389,5274,20424
1846,6441,92467
1846,20235,92467
1846,21066,92467
1846,62200,92467
1846,6441,20235
1846,6441,21066
1846,6441,62200
1846,20235,21066
1846,20235,62200
1846,21066,62200
6441,20235,92467
6441,21066,92467
6441,62200,92467
20235,21066,92467
20235,62200,92467
21066,62200,92467
6441,20235,62200
6441,21066,62200
20235,21066,62200
1846,16173,92467
1846,20790,92467
1846,6441,16173
1846,6441,20790
1846,16173,20235
1846,20235,20790
1846,16173,21066
1846,16173,20790
6441,16173,92467
6441,20790,92467
16173,20235,92467
20235,20790,92467
16173,21066,92467
20790,21066,92467
16173,20790,92467
6441,16173,21066
1846,30134,92467
1846,6441,30134
6441,30134,92467
1846,92467,94635
1846,21066,94635
1846,20235,94635
21066,92467,94635
20235,92467,94635
20235,21066,94635
311,1846,20484
311,1846,94453
1846,20484,94453
311,1846,11910
1846,11910,20484
311,1846,20487
311,1846,20552
311,1846,21118
1846,20487,20552
1846,20487,21118
1846,20552,21118
311,20487,20552
311,20487,21118
20487,20552,21118
311,1846,20424
311,1846,20200
311,1846,6441
311,1846,11867
1846,20424,20487
1846,20200,20487
1846,6441,20487
1846,11867,20487
1846,20200,20424
1846,6441,20424
1846,11867,20424
1846,6441,20200
1846,11867,20200
1846,6441,11867
311,20424,20487
311,20200,20487
311,6441,20487
311,11867,20487
311,20200,20424
311,11867,20424
311,6441,20200
311,11867,20200
311,6441,11867
20200,20424,20487
6441,20424,20487
11867,20424,20487
6441,20200,20487
11867,20200,20487
6441,11867,20487
6441,20200,20424
11867,20200,20424
6441,11867,20424
6441,11867,20200
311,1846,5204
1846,5204,20487
1846,5204,20424
1846,5204,20200
311,5204,20487
311,5204,20424
311,5204,20200
5204,20424,20487
5204,20200,20487
5204,20200,20424
311,1846,20042
1846,20042,20487
1846,5204,20042
1846,20042,20200
311,20042,20487
311,5204,20042
311,20042,20200
5204,20042,20487
20042,20200,20487
5204,20042,20200
1846,5204,21118
1846,20200,21118
311,5204,21118
311,20200,21118
5204,20487,21118
20200,20487,21118
5204,20200,21118
311,1846,27260
311,1846,18173
1846,20487,27260
1846,18173,20487
1846,18173,27260
1846,11867,27260
1846,11867,18173
311,20487,27260
311,18173,20487
311,11867,27260
311,11867,18173
18173,20487,27260
11867,20487,27260
11867,18173,20487
11867,18173,27260
311,1846,11287
311,1846,11810
311,11287,11810
311,6441,11287
311,6441,11810
311,1846,5274
311,1846,20328
1846,11287,20328
311,11287,20328
311,5274,20328
5274,11287,20328
311,1846,20509
1846,11287,20509
311,1846,21018
1846,20328,21018
1846,21018,27260
1846,20328,27260
311,20328,21018
311,21018,27260
20328,21018,27260
311,1846,20012
311,1846,20015
1846,20012,20015
1846,5274,20012
1846,5274,20015
311,20012,20015
311,5274,20012
311,5274,20015
5274,20012,20015
311,1846,77460
1846,20012,77460
1846,5274,77460
311,20012,77460
5274,20012,77460
311,1846,9285
311,1846,21250
1846,5204,9285
1846,9285,21250
1846,5204,21250
311,5204,9285
311,9285,21250
311,5204,21250
5204,9285,21250
311,1846,21296
1846,18173,20552
1846,20552,21296
1846,18173,21296
311,18173,20552
311,20552,21296
311,18173,21296
18173,20552,21296
311,1846,5935
1846,5935,20552
1846,5935,18173
311,5935,20552
311,5935,18173
5935,18173,20552
311,1846,21066
311,1846,6476
311,1846,20235
311,1846,16173
1846,6476,21066
1846,6476,20235
1846,6476,16173
311,6476,21066
311,20235,21066
311,16173,21066
311,6476,20235
311,6476,16173
6476,20235,21066
6476,16173,21066
6476,16173,20235
311,1846,20790
311,1846,21123
311,1846,5595
311,1846,2711
1846,21066,21123
1846,5595,21066
1846,2711,21066
1846,20790,21123
1846,5595,20790
1846,2711,20790
1846,20235,21123
1846,5595,20235
1846,2711,20235
1846,5595,21123
1846,2711,21123
1846,2711,5595
311,20790,21066
311,21066,21123
311,5595,21066
311,2711,21066
311,20790,21123
311,5595,20790
311,20235,21123
311,5595,21123
311,2711,21123
311,2711,5595
20790,21066,21123
5595,20790,21066
20235,21066,21123
5595,20235,21066
5595,21066,21123
2711,21066,21123
2711,5595,21066
20235,20790,21123
5595,20235,20790
5595,20790,21123
2711,20790,21123
2711,5595,20790
5595,20235,21123
2711,20235,21123
2711,5595,20235
2711,5595,21123
311,1846,20576
1846,20328,21066
1846,20576,21066
1846,20328,20790
1846,20576,20790
1846,20235,20328
1846,20235,20576
1846,20328,20576
1846,5595,20328
1846,5595,20576
311,20328,21066
311,20576,21066
311,20328,20790
311,20235,20328
311,20328,20576
311,5595,20576
20328,20790,21066
20576,20790,21066
20235,20328,21066
20235,20576,21066
20328,20576,21066
5595,20328,21066
5595,20576,21066
20235,20328,20790
20328,20576,20790
5595,20328,20790
5595,20576,20790
20235,20328,20576
5595,20235,20328
5595,20235,20576
5595,20328,20576
311,1846,20292
1846,20292,21066
1846,20292,20790
1846,20235,20292
1846,20292,20328
1846,20292,20576
311,20292,21066
311,20292,20790
311,20235,20292
311,20292,20328
311,20292,20576
20292,20790,21066
20235,20292,21066
20292,20328,21066
20292,20576,21066
20235,20292,20790
20292,20328,20790
20292,20576,20790
20235,20292,20328
20235,20292,20576
20292,20328,20576
1846,11810,21066
1846,18173,21066
1846,11810,20790
1846,18173,20790
1846,11810,20235
1846,18173,20235
1846,18173,20328
311,11810,21066
311,18173,21066
311,11810,20790
311,11810,20235
311,11810,20328
311,18173,20328
311,11810,18173
11810,20790,21066
18173,20790,21066
11810,20235,21066
18173,20235,21066
11810,20328,21066
18173,20328,21066
11810,18173,21066
11810,20235,20790
11810,20328,20790
18173,20328,20790
11810,18173,20790
11810,20235,20328
18173,20235,20328
11810,18173,20235
11810,18173,20328
1846,2711,20292
311,2711,20292
2711,20328,21066
2711,20292,21066
2711,20328,20790
2711,20292,20790
2711,20235,20328
2711,20235,20292
2711,20292,20328
1846,6441,20576
1846,5595,6441
311,6441,21066
6441,20576,21066
5595,6441,21066
5595,6441,20790
5595,6441,20576
1846,6441,20292
311,6441,20292
6441,20292,21066
6441,20292,20790
6441,20235,20292
6441,20292,20576
311,1846,18303
1846,18303,21066
1846,18303,20790
1846,18303,20235
1846,18173,18303
1846,5595,18173
1846,5595,18303
311,18303,21066
311,18303,20790
311,18303,20235
311,18173,18303
311,5595,18303
18303,20790,21066
18303,20235,21066
18173,18303,21066
5595,18173,21066
5595,18303,21066
18303,20235,20790
18173,18303,20790
5595,18173,20790
5595,18303,20790
18173,18303,20235
5595,18303,20235
5595,18173,18303
311,1846,20952
1846,20952,21066
1846,5595,20952
1846,20235,20952
1846,18173,20952
1846,2711,20952
1846,2711,18173
311,20952,21066
311,5595,20952
311,20235,20952
311,18173,20952
311,2711,20952
5595,20952,21066
20235,20952,21066
18173,20952,21066
2711,20952,21066
2711,18173,21066
5595,20235,20952
5595,18173,20952
2711,5595,20952
18173,20235,20952
2711,20235,20952
2711,18173,20952
2711,5595,18173
311,1846,30050
311,1846,20812
1846,20042,21250
1846,20042,30050
1846,20042,20812
1846,21250,30050
1846,20812,21250
1846,20812,30050
311,20042,21250
311,20042,30050
311,20042,20812
311,21250,30050
311,20812,21250
311,20812,30050
20042,21250,30050
20042,20812,21250
20042,20812,30050
20812,21250,30050
311,1846,20796
1846,20042,20796
1846,20796,21250
1846,20796,30050
311,20042,20796
311,20796,21250
311,20796,30050
20042,20796,21250
20042,20796,30050
20796,21250,30050
311,1846,62851
1846,20042,62851
1846,20200,21250
1846,21250,62851
1846,20200,62851
311,20042,62851
311,20200,21250
311,21250,62851
311,20200,62851
20042,20200,21250
20042,21250,62851
20042,20200,62851
20200,21250,62851
1846,20200,20796
311,20200,20796
20042,20200,20796
20200,20796,21250
311,1846,2198
311,1846,20755
1846,2198,20042
1846,20042,20755
1846,2198,21250
1846,20755,21250
1846,2198,20755
311,2198,20042
311,20042,20755
311,2198,21250
311,20755,21250
311,2198,20755
2198,20042,21250
20042,20755,21250
2198,20042,20755
2198,20755,21250
1846,11810,20042
311,11810,20042
311,11810,20812
11810,20042,20812
1846,20042,20328
1846,20328,20796
311,20042,20328
311,20328,20796
20042,20328,20796
311,1846,20369
311,1846,20426
1846,20042,20369
1846,20042,20426
1846,20200,20369
1846,20369,20426
1846,20200,20426
311,20042,20369
311,20042,20426
311,20200,20369
311,20369,20426
311,20200,20426
20042,20200,20369
20042,20369,20426
20042,20200,20426
20200,20369,20426
311,1846,11853
1846,6441,11853
1846,11853,20576
1846,11853,20235
311,6441,11853
311,11853,20576
311,11853,20235
6441,11853,20576
6441,11853,20235
11853,20235,20576
311,1846,11881
1846,11867,11881
1846,11881,20200
311,11867,11881
311,11881,20200
11867,11881,20200
311,1846,20053
1846,11867,20053
1846,11881,20053
311,11867,20053
311,11881,20053
11867,11881,20053
1846,5935,11867
311,5935,11867
5935,11867,18173
311,1846,21090
1846,18173,21090
1846,5595,21090
1846,2198,21090
1846,20509,21090
1846,2198,18173
1846,18173,20509
1846,2198,5595
1846,5595,20509
1846,2198,20509
311,18173,21090
311,5595,21090
311,2198,21090
311,20509,21090
311,2198,18173
311,18173,20509
311,2198,5595
311,5595,20509
311,2198,20509
5595,18173,21090
2198,18173,21090
18173,20509,21090
2198,5595,21090
5595,20509,21090
2198,20509,21090
2198,5595,18173
5595,18173,20509
2198,18173,20509
2198,5595,20509
311,617,1846
617,1846,21123
617,1846,20235
617,1846,5595
617,1846,20790
311,617,21123
311,617,5595
617,20235,21123
617,5595,21123
617,20790,21123
617,5595,20235
617,5595,20790
311,1846,21001
617,1846,21001
617,1846,27260
617,1846,18173
1846,21001,27260
1846,18173,21001
311,617,21001
311,617,18173
311,21001,27260
311,18173,21001
617,21001,27260
617,18173,21001
617,18173,27260
18173,21001,27260
617,1846,20369
617,1846,20200
617,1846,20426
311,617,20369
311,617,20200
311,617,20426
617,20200,20369
617,20369,20426
617,20200,20426
617,1846,5274
1846,5274,20369
311,617,5274
311,5274,20369
617,5274,20369
617,1846,20755
617,1846,21250
1846,20426,20755
1846,20200,20755
1846,20426,21250
311,617,20755
311,617,21250
311,20426,20755
311,20200,20755
311,20426,21250
617,20755,21250
617,20426,20755
617,20200,20755
617,20426,21250
617,20200,21250
20426,20755,21250
20200,20755,21250
20200,20426,20755
20200,20426,21250
311,1846,20257
617,1846,20257
617,1846,30050
1846,5274,21250
1846,5274,30050
1846,20257,21250
311,617,30050
311,5274,30050
311,20257,30050
617,5274,20257
617,5274,21250
617,5274,30050
617,20257,21250
617,20257,30050
617,21250,30050
5274,20257,30050
5274,21250,30050
20257,21250,30050
617,1846,20424
1846,20424,21250
311,5274,20424
311,20424,21250
617,5274,20424
617,20424,21250
5274,20424,21250
311,1846,20115
617,1846,20115
1846,20115,21250
311,617,20115
311,5274,20115
311,20115,21250
617,5274,20115
617,20115,21250
5274,20115,21250
617,1846,20509
1846,20509,21250
311,617,20509
311,20509,21250
617,5274,20509
617,20509,21250
5274,20509,21250
617,1846,16173
1846,16173,20424
311,16173,20424
617,5274,16173
617,16173,20424
5274,16173,20424
617,1846,6476
1846,5274,20235
1846,5274,6476
311,617,6476
311,5274,6476
617,5274,20235
617,5274,6476
617,6476,20235
617,6476,16173
5274,6476,20235
5274,6476,16173
617,1846,20015
311,617,20015
617,5274,20015
1846,6476,20509
311,6476,20509
311,16173,20509
617,6476,20509
617,16173,20509
5274,6476,20509
6476,16173,20509
311,1846,21019
617,1846,21019
1846,20235,21019
1846,20790,21019
311,617,21019
311,20235,21019
311,20790,21019
617,20235,21019
617,20790,21019
20235,20790,21019
617,1846,20812
1846,20812,21019
311,617,20812
311,20812,21019
617,20812,21019
617,1846,20576
617,1846,5204
1846,20257,20576
1846,5204,20257
1846,5204,20576
1846,20200,20257
1846,18173,20200
1846,5204,18173
311,20200,20257
311,18173,20257
311,18173,20200
311,5204,18173
617,20200,20257
617,18173,20257
617,18173,20200
617,5204,20200
617,5204,18173
18173,20200,20257
5204,20200,20257
5204,18173,20257
5204,18173,20200
617,5204,21250
20200,20257,21250
5204,20257,21250
5204,20200,21250
617,1846,20053
1846,20053,20257
1846,18173,20053
311,617,20053
311,20053,20257
311,18173,20053
617,20053,20257
617,18173,20053
18173,20053,20257
311,1846,6438
311,1846,2173
617,1846,6438
617,1846,2173
1846,6438,16173
1846,2173,6438
1846,2173,16173
311,617,6438
311,617,2173
311,6438,16173
311,2173,6438
311,2173,16173
617,6438,16173
617,2173,6438
617,2173,16173
2173,6438,16173
311,1846,20667
617,1846,20667
1846,6438,20667
1846,2173,20667
311,617,20667
311,6438,20667
311,2173,20667
617,6438,20667
617,2173,20667
2173,6438,20667
311,1846,5694
617,1846,6441
617,1846,5694
1846,6441,21250
1846,6441,30050
1846,5694,6441
1846,5694,21250
1846,5694,30050
311,617,5694
311,6441,21250
311,6441,30050
311,5694,6441
311,5694,21250
311,5694,30050
617,6441,21250
617,6441,30050
617,5694,6441
617,5694,21250
617,5694,30050
6441,21250,30050
5694,6441,21250
5694,6441,30050
5694,21250,30050
1846,5694,20200
1846,5694,20424
311,5694,20200
311,5694,20424
617,6441,20200
617,20200,20424
617,5694,20200
617,5694,20424
6441,20200,21250
6441,20424,21250
5694,6441,20200
5694,6441,20424
20200,20424,21250
5694,20200,21250
5694,20424,21250
5694,20200,20424
311,1846,10553
617,1846,10553
1846,6441,10553
1846,10553,20235
1846,10553,20576
1846,5595,10553
311,617,10553
311,5595,10553
617,6441,20576
617,6441,10553
617,5595,6441
617,20235,20576
617,10553,20235
617,10553,20576
617,5595,20576
617,5595,10553
5595,6441,10553
5595,10553,20235
5595,10553,20576
617,20576,20790
617,1846,20292
311,617,20292
617,6441,20292
617,20235,20292
617,20292,20576
617,20292,20790
617,1846,11810
311,617,11810
617,11810,20235
617,11810,20790
6441,11810,20235
6441,11810,20790
311,1846,6473
617,1846,6473
1846,6473,20424
311,617,6473
311,6441,6473
311,6473,20424
311,11810,20424
311,6473,11810
617,6441,6473
617,6473,20424
617,11810,20424
617,6473,11810
6441,6473,20424
6441,11810,20424
6473,11810,20424
311,1846,20596
617,1846,20596
1846,6441,20596
1846,20424,20596
1846,6473,20596
311,617,20596
311,6441,20596
311,20424,20596
311,6473,20596
617,6441,20596
617,20424,20596
617,6473,20596
6441,20424,20596
6441,6473,20596
6473,20424,20596
1846,20596,20790
311,20596,20790
617,20596,20790
6441,20596,20790
1846,2173,6441
1846,2173,6473
1846,2173,11810
311,2173,6441
311,2173,6473
311,2173,11810
617,2173,6441
617,2173,6473
617,2173,11810
2173,6441,6473
2173,6441,11810
2173,6473,11810
1846,20015,27260
1846,18173,20015
617,20015,27260
617,18173,20015
1846,20667,30050
311,20667,30050
617,20667,30050
1846,6476,20200
1846,5694,6476
311,6476,20200
311,5694,6476
617,6476,20200
617,5694,6476
5694,6476,20200
1846,5694,16173
311,5694,16173
617,5694,16173
5694,6476,16173
617,20812,21250
617,20812,30050
1846,5204,20812
311,5204,20812
617,5204,20812
5204,20812,21250
617,5204,20424
5204,20424,21250
1846,5204,20596
311,5204,20596
617,5204,20596
5204,20424,20596
1846,5204,20235
1846,5204,5595
311,5204,20235
311,5204,5595
617,5204,20235
617,5204,5595
5204,5595,20235
5204,20235,20576
5204,5595,20576
311,1846,21214
617,1846,21214
1846,20790,21214
311,11810,21214
311,20790,21214
617,11810,21214
617,20790,21214
11810,20790,21214
1846,2173,18173
311,6473,18173
311,2173,18173
617,6473,18173
617,2173,18173
617,11810,18173
2173,6473,18173
2173,11810,18173
1846,11810,20053
311,11810,20053
617,11810,20053
11810,18173,20053
617,18173,20790
617,18173,20235
617,5595,18173
1846,18173,20596
311,18173,20596
617,18173,20596
18173,20596,20790
1846,11881,20755
1846,2198,11881
311,11881,20755
311,2198,11881
2198,11881,20755
311,1846,93297
311,1846,21344
1846,21344,93297
1846,20257,21344
311,1846,11905
311,11905,93297
311,11905,20257
311,1846,20169
1846,20169,93297
311,20169,93297
1846,20796,93297
311,20796,93297
311,1846,18041
1846,2173,18041
311,2173,18041
1846,20796,21118
311,20796,21118
20200,20796,21118
311,1846,20698
1846,20115,21118
1846,20698,21118
1846,20115,20698
311,20115,21118
311,20698,21118
311,20115,20698
20115,20698,21118
311,1846,38391
1846,21118,38391
1846,20576,21118
1846,20576,38391
1846,5204,38391
311,21118,38391
311,20576,38391
311,5204,38391
20576,21118,38391
5204,21118,38391
5204,20576,21118
5204,20576,38391
1846,10553,21118
1846,20328,21118
311,20328,21118
20328,20796,21118
1846,5274,11905
311,5274,11905
311,11905,30050
5274,11905,20257
5274,11905,30050
311,11905,77460
5274,11905,77460
1846,5274,11910
311,5274,11910
311,1846,20393
1846,20393,77460
311,20393,77460
1846,5204,77460
311,5204,77460
5204,20257,77460
1846,20053,77460
311,20053,77460
20053,20257,77460
1846,11810,77460
311,11810,77460
11810,20053,77460
1846,2198,5274
311,2198,5274
2198,5274,20509
2198,5274,21250
2198,20509,21250
311,5274,5595
2198,5274,5595
5274,5595,20509
311,1846,21196
1846,2711,21196
1846,18173,21196
311,2711,21196
311,18173,21196
2711,18173,21196
1846,2711,21214
311,2711,21214
311,20328,21214
2711,20790,21214
2711,20328,21214
20328,20790,21214
1846,20169,20576
311,20169,20576
1846,6476,20169
311,6476,20169
1846,20169,21214
1846,11810,20169
311,20169,21214
311,11810,20169
11810,20169,21214
1846,11810,21196
311,11810,21196
11810,18173,21196
1846,20235,20698
1846,18303,20698
1846,5274,18303
311,20235,20698
311,5274,20698
311,18303,20698
311,5274,18303
5274,20235,20698
18303,20235,20698
5274,18303,20698
5274,18303,20235
5274,20115,20698
311,1846,35546
311,1846,20766
1846,20766,35546
311,20766,35546
1846,20200,94453
1846,5694,94453
1846,21250,94453
311,20200,94453
311,5694,94453
311,21250,94453
5694,20200,94453
20200,21250,94453
5694,21250,94453
1846,6441,20766
1846,11810,20766
311,6441,20766
311,11810,20766
6441,11810,20766
1846,5274,20766
311,5274,20766
1846,5935,11810
1846,5935,6473
311,5935,11810
311,5935,6473
5935,6473,11810
5935,11810,18173
5935,6473,18173
311,1846,20359
1846,5935,20359
311,5935,20359
1846,6441,20796
